date,home_team,away_team,home_score,away_score
26.05. 00:15,Newells Old Boys (Arg),Atletico GO (Bra),1,1
26.05. 00:15,Palestino (Chi),Libertad Asuncion (Par),1,2
21.05. 02:30,Aragua (Ven),Gremio (Bra),2,6
21.05. 02:30,Corinthians (Bra),Sport Huancayo (Per),5,0
21.05. 02:30,Guabira (Bol),Montevideo City (Uru),0,4
21.05. 02:30,Lanus (Arg),La Equidad (Col),4,1
21.05. 00:15,12 de Octubre (Par),San Lorenzo (Arg),0,2
21.05. 00:15,Ceara (Bra),Bolivar (Bol),2,0
21.05. 00:15,Newells Old Boys (Arg),Palestino (Chi),3,1
20.05. 02:30,Athletico-PR (Bra),FBC Melgar (Per),1,0
20.05. 02:30,Aucas (Ecu),Metropolitanos (Ven),3,0
20.05. 02:30,Rosario Central (Arg),Huachipato (Chi),5,0
20.05. 00:15,Atletico GO (Bra),Libertad Asuncion (Par),0,0
20.05. 00:15,Emelec (Ecu),Deportes Tolima (Col),2,0
20.05. 00:15,Wilstermann (Bol),Arsenal Sarandi (Arg),1,2
19.05. 02:30,Talleres Cordoba (Arg),Bragantino (Bra),0,1
19.05. 00:15,Independiente (Arg),Bahia (Bra),1,0
19.05. 00:15,River Plate (Par),Penarol (Uru),2,1
14.05. 02:30,Aucas (Ecu),FBC Melgar (Per),2,1
14.05. 02:30,Libertad Asuncion (Par),Newells Old Boys (Arg),1,0
14.05. 02:30,Penarol (Uru),Corinthians (Bra),4,0
14.05. 02:30,River Plate (Par),Sport Huancayo (Per),2,1
14.05. 00:15,Aragua (Ven),La Equidad (Col),1,2
14.05. 00:15,Gremio (Bra),Lanus (Arg),3,1
14.05. 00:15,Guabira (Bol),Bahia (Bra),0,1
13.05. 02:30,Atletico GO (Bra),Palestino (Chi),0,0
13.05. 02:30,Bolivar (Bol),Wilstermann (Bol),2,2
13.05. 02:30,San Lorenzo (Arg),Rosario Central (Arg),1,2
13.05. 00:15,12 de Octubre (Par),Huachipato (Chi),1,2
13.05. 00:15,Ceara (Bra),Arsenal Sarandi (Arg),0,0
12.05. 02:30,Montevideo City (Uru),Independiente (Arg),1,1
12.05. 02:30,Talleres Cordoba (Arg),Deportes Tolima (Col),0,0
12.05. 00:15,Bragantino (Bra),Emelec (Ecu),2,0
12.05. 00:15,Metropolitanos (Ven),Athletico-PR (Bra),0,1
08.05. 02:00,Deportes Tolima (Col),Emelec (Ecu),1,1
07.05. 04:00,La Equidad (Col),Lanus (Arg),0,1
07.05. 02:30,Penarol (Uru),River Plate (Par),3,0
07.05. 02:30,San Lorenzo (Arg),12 de Octubre (Par),1,1
07.05. 02:30,Sport Huancayo (Per),Corinthians (Bra),0,3
07.05. 00:15,Arsenal Sarandi (Arg),Wilstermann (Bol),3,0
07.05. 00:15,Gremio (Bra),Aragua (Ven),8,0
07.05. 00:15,Libertad Asuncion (Par),Atletico GO (Bra),1,2
06.05. 02:30,Bragantino (Bra),Talleres Cordoba (Arg),0,1
06.05. 00:15,Bolivar (Bol),Ceara (Bra),0,0
06.05. 00:15,Huachipato (Chi),Rosario Central (Arg),1,1
06.05. 00:15,Montevideo City (Uru),Guabira (Bol),4,0
05.05. 04:00,Palestino (Chi),Newells Old Boys (Arg),0,1
05.05. 02:30,FBC Melgar (Per),Athletico-PR (Bra),1,0
05.05. 00:15,Bahia (Bra),Independiente (Arg),2,2
05.05. 00:15,Metropolitanos (Ven),Aucas (Ecu),3,2
30.04. 02:30,La Equidad (Col),Aragua (Ven),2,1
30.04. 02:30,Lanus (Arg),Gremio (Bra),1,2
30.04. 02:30,Newells Old Boys (Arg),Libertad Asuncion (Par),1,3
30.04. 02:30,Palestino (Chi),Atletico GO (Bra),0,1
30.04. 00:15,Corinthians (Bra),Penarol (Uru),0,2
30.04. 00:15,Sport Huancayo (Per),River Plate (Par),1,2
30.04. 00:15,Wilstermann (Bol),Bolivar (Bol),0,0
29.04. 02:30,Deportes Tolima (Col),Talleres Cordoba (Arg),1,1
29.04. 02:30,Emelec (Ecu),Bragantino (Bra),3,0
29.04. 02:30,FBC Melgar (Per),Aucas (Ecu),2,0
29.04. 02:30,Rosario Central (Arg),San Lorenzo (Arg),2,0
29.04. 00:15,Athletico-PR (Bra),Metropolitanos (Ven),1,0
29.04. 00:15,Independiente (Arg),Montevideo City (Uru),3,1
28.04. 02:30,Arsenal Sarandi (Arg),Ceara (Bra),0,0
28.04. 02:30,Huachipato (Chi),12 de Octubre (Par),0,0
28.04. 00:15,Bahia (Bra),Guabira (Bol),5,0
23.04. 02:30,Libertad Asuncion (Par),Palestino (Chi),2,0
23.04. 02:30,Penarol (Uru),Sport Huancayo (Per),5,1
23.04. 02:30,River Plate (Par),Corinthians (Bra),0,0
23.04. 00:15,Aragua (Ven),Lanus (Arg),0,1
23.04. 00:15,Bolivar (Bol),Arsenal Sarandi (Arg),2,1
23.04. 00:15,Bragantino (Bra),Deportes Tolima (Col),2,1
23.04. 00:15,Gremio (Bra),La Equidad (Col),2,1
22.04. 21:00,Talleres Cordoba (Arg),Emelec (Ecu),1,2
22.04. 02:30,Guabira (Bol),Independiente (Arg),1,3
22.04. 02:30,Montevideo City (Uru),Bahia (Bra),1,1
22.04. 00:15,Ceara (Bra),Wilstermann (Bol),3,1
22.04. 00:15,San Lorenzo (Arg),Huachipato (Chi),0,1
21.04. 02:30,12 de Octubre (Par),Rosario Central (Arg),1,0
21.04. 02:30,Aucas (Ecu),Athletico-PR (Bra),0,1
21.04. 00:15,Atletico GO (Bra),Newells Old Boys (Arg),0,0
21.04. 00:15,Metropolitanos (Ven),FBC Melgar (Per),2,3
15.04. 00:15,Fenix (Uru),Montevideo City (Uru),0,2
14.04. 02:30,Penarol (Uru),Cerro Largo (Uru),4,1
09.04. 02:30,Dep. Pasto (Col),La Equidad (Col),0,2
09.04. 02:30,FBC Melgar (Per),Carlos Mannucci (Per),3,2
09.04. 02:30,Palestino (Chi),Cobresal (Chi),2,1
09.04. 00:15,Guayaquil City (Ecu),Aucas (Ecu),0,3
09.04. 00:15,Puerto Cabello (Ven),Metropolitanos (Ven),0,1
09.04. 00:15,River Plate (Par),Guairena (Par),4,2
08.04. 02:30,Palmaflor (Bol),Wilstermann (Bol),1,2
08.04. 02:30,Sport Huancayo (Per),Cajamarca (Per),4,0
08.04. 00:15,Mineros (Ven),Aragua (Ven),1,2
08.04. 00:15,Montevideo City (Uru),Fenix (Uru),0,0
08.04. 00:15,Nacional Potosi (Bol),Guabira (Bol),1,2
07.04. 02:30,Cerro Largo (Uru),Penarol (Uru),2,2
07.04. 02:30,Dep. Cali (Col),Deportes Tolima (Col),0,0
07.04. 02:30,Huachipato (Chi),Antofagasta (Chi),3,0
07.04. 00:15,Emelec (Ecu),Macara (Ecu),2,0
07.04. 00:15Pen,Nacional Asuncion (Par),12 de Octubre (Par),0,1
19.03. 01:30,Carlos Mannucci (Per),FBC Melgar (Per),1,2
19.03. 01:30,Cobresal (Chi),Palestino (Chi),0,0
19.03. 01:30,La Equidad (Col),Dep. Pasto (Col),1,2
18.03. 23:15,Aucas (Ecu),Guayaquil City (Ecu),2,1
18.03. 23:15,Guairena (Par),River Plate (Par),1,2
18.03. 23:15,Metropolitanos (Ven),Puerto Cabello (Ven),2,0
18.03. 01:30,Aragua (Ven),Mineros (Ven),0,1
18.03. 01:30,Cajamarca (Per),Sport Huancayo (Per),0,1
18.03. 01:30,Wilstermann (Bol),Palmaflor (Bol),2,1
17.03. 23:15,Guabira (Bol),Nacional Potosi (Bol),4,1
17.03. 01:30,Antofagasta (Chi),Huachipato (Chi),0,1
17.03. 01:30,Deportes Tolima (Col),Dep. Cali (Col),3,0
16.03. 23:15,12 de Octubre (Par),Nacional Asuncion (Par),0,0
16.03. 23:15,Macara (Ecu),Emelec (Ecu),2,2
